date,airline_nm,season,season_type,domestic_or_international
20201008,제주항공,1,성수기,국내선
20201009,제주항공,1,성수기,국내선
20201010,제주항공,1,성수기,국내선
20201011,제주항공,1,성수기,국내선
20201012,제주항공,0,비수기,국내선
20201013,제주항공,0,비수기,국내선
20201014,제주항공,0,비수기,국내선
20201015,제주항공,0,비수기,국내선
20201016,제주항공,0,비수기,국내선
20201017,제주항공,0,비수기,국내선
20201018,제주항공,0,비수기,국내선
20201019,제주항공,0,비수기,국내선
20201020,제주항공,0,비수기,국내선
20201021,제주항공,0,비수기,국내선
20201022,제주항공,0,비수기,국내선
20201023,제주항공,0,비수기,국내선
20201024,제주항공,0,비수기,국내선
20201025,제주항공,0,비수기,국내선
20201026,제주항공,0,비수기,국내선
20201027,제주항공,0,비수기,국내선
20201028,제주항공,0,비수기,국내선
20201029,제주항공,0,비수기,국내선
20201030,제주항공,0,비수기,국내선
20201031,제주항공,0,비수기,국내선
20201101,제주항공,0,비수기,국내선
20201102,제주항공,0,비수기,국내선
20201103,제주항공,0,비수기,국내선
20201104,제주항공,0,비수기,국내선
20201105,제주항공,0,비수기,국내선
20201106,제주항공,0,비수기,국내선
20201107,제주항공,0,비수기,국내선
20201108,제주항공,0,비수기,국내선
20201109,제주항공,0,비수기,국내선
20201110,제주항공,0,비수기,국내선
20201111,제주항공,0,비수기,국내선
20201112,제주항공,0,비수기,국내선
20201113,제주항공,0,비수기,국내선
20201114,제주항공,0,비수기,국내선
20201115,제주항공,0,비수기,국내선
20201116,제주항공,0,비수기,국내선
20201117,제주항공,0,비수기,국내선
20201118,제주항공,0,비수기,국내선
20201119,제주항공,0,비수기,국내선
20201120,제주항공,0,비수기,국내선
20201121,제주항공,0,비수기,국내선
20201122,제주항공,0,비수기,국내선
20201123,제주항공,0,비수기,국내선
20201124,제주항공,0,비수기,국내선
20201125,제주항공,0,비수기,국내선
20201126,제주항공,0,비수기,국내선
20201127,제주항공,0,비수기,국내선
20201128,제주항공,0,비수기,국내선
20201129,제주항공,0,비수기,국내선
20201130,제주항공,0,비수기,국내선
20201201,제주항공,0,비수기,국내선
20201202,제주항공,0,비수기,국내선
20201203,제주항공,0,비수기,국내선
20201204,제주항공,0,비수기,국내선
20201205,제주항공,0,비수기,국내선
20201206,제주항공,0,비수기,국내선
20201207,제주항공,0,비수기,국내선
20201208,제주항공,0,비수기,국내선
20201209,제주항공,0,비수기,국내선
20201210,제주항공,0,비수기,국내선
20201211,제주항공,0,비수기,국내선
20201212,제주항공,0,비수기,국내선
20201213,제주항공,0,비수기,국내선
20201214,제주항공,0,비수기,국내선
20201215,제주항공,0,비수기,국내선
20201216,제주항공,0,비수기,국내선
20201217,제주항공,0,비수기,국내선
20201218,제주항공,0,비수기,국내선
20201219,제주항공,0,비수기,국내선
20201220,제주항공,0,비수기,국내선
20201221,제주항공,0,비수기,국내선
20201222,제주항공,0,비수기,국내선
20201223,제주항공,0,비수기,국내선
20201224,제주항공,0,비수기,국내선
20201225,제주항공,1,성수기,국내선
20201226,제주항공,1,성수기,국내선
20201227,제주항공,1,성수기,국내선
20201228,제주항공,0,비수기,국내선
20201229,제주항공,0,비수기,국내선
20201230,제주항공,0,비수기,국내선
20201231,제주항공,1,성수기,국내선
20190101,제주항공,1,성수기,국제선
20190102,제주항공,0,비수기,국제선
20190103,제주항공,0,비수기,국제선
20190104,제주항공,0,비수기,국제선
20190105,제주항공,0,비수기,국제선
20190106,제주항공,0,비수기,국제선
20190107,제주항공,0,비수기,국제선
20190108,제주항공,0,비수기,국제선
20190109,제주항공,0,비수기,국제선
20190110,제주항공,0,비수기,국제선
20190111,제주항공,0,비수기,국제선
20190112,제주항공,0,비수기,국제선
20190113,제주항공,0,비수기,국제선
20190114,제주항공,0,비수기,국제선
20190115,제주항공,0,비수기,국제선
20190116,제주항공,0,비수기,국제선
20190117,제주항공,0,비수기,국제선
20190118,제주항공,0,비수기,국제선
20190119,제주항공,0,비수기,국제선
20190120,제주항공,0,비수기,국제선
20190121,제주항공,0,비수기,국제선
20190122,제주항공,0,비수기,국제선
20190123,제주항공,0,비수기,국제선
20190124,제주항공,0,비수기,국제선
20190125,제주항공,0,비수기,국제선
20190126,제주항공,0,비수기,국제선
20190127,제주항공,0,비수기,국제선
20190128,제주항공,0,비수기,국제선
20190129,제주항공,0,비수기,국제선
20190130,제주항공,0,비수기,국제선
20190131,제주항공,0,비수기,국제선
20190201,제주항공,0,비수기,국제선
20190202,제주항공,1,성수기,국제선
20190203,제주항공,1,성수기,국제선
20190204,제주항공,1,성수기,국제선
20190205,제주항공,1,성수기,국제선
20190206,제주항공,1,성수기,국제선
20190207,제주항공,1,성수기,국제선
20190208,제주항공,0,비수기,국제선
20190209,제주항공,0,비수기,국제선
20190210,제주항공,0,비수기,국제선
20190211,제주항공,0,비수기,국제선
20190212,제주항공,0,비수기,국제선
20190213,제주항공,0,비수기,국제선
20190214,제주항공,0,비수기,국제선
20190215,제주항공,0,비수기,국제선
20190216,제주항공,0,비수기,국제선
20190217,제주항공,0,비수기,국제선
20190218,제주항공,0,비수기,국제선
20190219,제주항공,0,비수기,국제선
20190220,제주항공,0,비수기,국제선
20190221,제주항공,0,비수기,국제선
20190222,제주항공,0,비수기,국제선
20190223,제주항공,0,비수기,국제선
20190224,제주항공,0,비수기,국제선
20190225,제주항공,0,비수기,국제선
20190226,제주항공,0,비수기,국제선
20190227,제주항공,0,비수기,국제선
20190228,제주항공,0,비수기,국제선
20190301,제주항공,0,비수기,국제선
20190302,제주항공,0,비수기,국제선
20190303,제주항공,0,비수기,국제선
20190304,제주항공,0,비수기,국제선
20190305,제주항공,0,비수기,국제선
20190306,제주항공,0,비수기,국제선
20190307,제주항공,0,비수기,국제선
20190308,제주항공,0,비수기,국제선
20190309,제주항공,0,비수기,국제선
20190310,제주항공,0,비수기,국제선
20190311,제주항공,0,비수기,국제선
20190312,제주항공,0,비수기,국제선
20190313,제주항공,0,비수기,국제선
20190314,제주항공,0,비수기,국제선
20190315,제주항공,0,비수기,국제선
20190316,제주항공,0,비수기,국제선
20190317,제주항공,0,비수기,국제선
20190318,제주항공,0,비수기,국제선
20190319,제주항공,0,비수기,국제선
20190320,제주항공,0,비수기,국제선
20190321,제주항공,0,비수기,국제선
20190322,제주항공,0,비수기,국제선
20190323,제주항공,0,비수기,국제선
20190324,제주항공,0,비수기,국제선
20190325,제주항공,0,비수기,국제선
20190326,제주항공,0,비수기,국제선
20190327,제주항공,0,비수기,국제선
20190328,제주항공,0,비수기,국제선
20190329,제주항공,0,비수기,국제선
20190330,제주항공,0,비수기,국제선
20190331,제주항공,0,비수기,국제선
20190401,제주항공,0,비수기,국제선
20190402,제주항공,0,비수기,국제선
20190403,제주항공,0,비수기,국제선
20190404,제주항공,0,비수기,국제선
20190405,제주항공,0,비수기,국제선
20190406,제주항공,0,비수기,국제선
20190407,제주항공,0,비수기,국제선
20190408,제주항공,0,비수기,국제선
20190409,제주항공,0,비수기,국제선
20190410,제주항공,0,비수기,국제선
20190411,제주항공,0,비수기,국제선
20190412,제주항공,0,비수기,국제선
20190413,제주항공,0,비수기,국제선
20190414,제주항공,0,비수기,국제선
20190415,제주항공,0,비수기,국제선
20190416,제주항공,0,비수기,국제선
20190417,제주항공,0,비수기,국제선
20190418,제주항공,0,비수기,국제선
20190419,제주항공,0,비수기,국제선
20190420,제주항공,0,비수기,국제선
20190421,제주항공,0,비수기,국제선
20190422,제주항공,0,비수기,국제선
20190423,제주항공,0,비수기,국제선
20190424,제주항공,0,비수기,국제선
20190425,제주항공,0,비수기,국제선
20190426,제주항공,0,비수기,국제선
20190427,제주항공,0,비수기,국제선
20190428,제주항공,0,비수기,국제선
20190429,제주항공,0,비수기,국제선
20190430,제주항공,0,비수기,국제선
20190501,제주항공,0,비수기,국제선
20190502,제주항공,0,비수기,국제선
20190503,제주항공,0,비수기,국제선
20190504,제주항공,0,비수기,국제선
20190505,제주항공,0,비수기,국제선
20190506,제주항공,0,비수기,국제선
20190507,제주항공,0,비수기,국제선
20190508,제주항공,0,비수기,국제선
20190509,제주항공,0,비수기,국제선
20190510,제주항공,0,비수기,국제선
20190511,제주항공,0,비수기,국제선
20190512,제주항공,0,비수기,국제선
20190513,제주항공,0,비수기,국제선
20190514,제주항공,0,비수기,국제선
20190515,제주항공,0,비수기,국제선
20190516,제주항공,0,비수기,국제선
20190517,제주항공,0,비수기,국제선
20190518,제주항공,0,비수기,국제선
20190519,제주항공,0,비수기,국제선
20190520,제주항공,0,비수기,국제선
20190521,제주항공,0,비수기,국제선
20190522,제주항공,0,비수기,국제선
20190523,제주항공,0,비수기,국제선
20190524,제주항공,0,비수기,국제선
20190525,제주항공,0,비수기,국제선
20190526,제주항공,0,비수기,국제선
20190527,제주항공,0,비수기,국제선
20190528,제주항공,0,비수기,국제선
20190529,제주항공,0,비수기,국제선
20190530,제주항공,0,비수기,국제선
20190531,제주항공,0,비수기,국제선
20190601,제주항공,0,비수기,국제선
20190602,제주항공,0,비수기,국제선
20190603,제주항공,0,비수기,국제선
20190604,제주항공,0,비수기,국제선
20190605,제주항공,0,비수기,국제선
20190606,제주항공,0,비수기,국제선
20190607,제주항공,0,비수기,국제선
20190608,제주항공,0,비수기,국제선
20190609,제주항공,0,비수기,국제선
20190610,제주항공,0,비수기,국제선
20190611,제주항공,0,비수기,국제선
20190612,제주항공,0,비수기,국제선
20190613,제주항공,0,비수기,국제선
20190614,제주항공,0,비수기,국제선
20190615,제주항공,0,비수기,국제선
20190616,제주항공,0,비수기,국제선
20190617,제주항공,0,비수기,국제선
20190618,제주항공,0,비수기,국제선
20190619,제주항공,0,비수기,국제선
20190620,제주항공,0,비수기,국제선
20190621,제주항공,0,비수기,국제선
20190622,제주항공,0,비수기,국제선
20190623,제주항공,0,비수기,국제선
20190624,제주항공,0,비수기,국제선
20190625,제주항공,0,비수기,국제선
20190626,제주항공,0,비수기,국제선
20190627,제주항공,0,비수기,국제선
